ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_source,ma_short,ma_long,signal,position,daily_ret,strategy_ret,strategy_nav,bh_nav,strategy_dd,bh_dd
000776.SZ,20260306,19.8,20.19,19.77,20.07,19.92,0.1499999999999985,0.7530120481927639,270062.0,,tushare_legacy_get_k_data,20.232000000000003,20.872666666666664,0,0.0,0.007530120481927582,0.0,0.9029878121951447,1.1840707964601758,0.13069291288658236,0.17846909537454037
000776.SZ,20260309,19.8,19.8,19.25,19.39,20.07,-0.6799999999999997,-3.3881415047334316,549278.0,,tushare_legacy_get_k_data,19.976000000000003,20.746,0,0.0,-0.03388141504733433,-0.0,0.9029878121951447,1.1439528023598808,0.13069291288658236,0.20630372492836757
000776.SZ,20260310,19.57,19.68,19.37,19.52,19.39,0.129999999999999,0.6704486848891129,367021.0,,tushare_legacy_get_k_data,19.774,20.6,0,0.0,0.0067044868488910225,0.0,0.9029878121951447,1.1516224188790547,0.13069291288658236,0.200982398690136
000776.SZ,20260311,19.47,19.67,19.39,19.53,19.52,0.0100000000000015,0.0512295081967293,299483.0,,tushare_legacy_get_k_data,19.686,20.460666666666665,0,0.0,0.0005122950819673733,0.0,0.9029878121951447,1.1522123893805298,0.13069291288658236,0.20057306590257962
000776.SZ,20260312,19.5,19.59,19.36,19.49,19.53,-0.0400000000000027,-0.2048131080389283,272629.0,,tushare_legacy_get_k_data,19.6,20.326666666666664,0,0.0,-0.0020481310803892594,-0.0,0.9029878121951447,1.14985250737463,0.13069291288658236,0.20221039705280486
000776.SZ,20260313,19.44,19.55,19.29,19.32,19.49,-0.1699999999999981,-0.872242175474593,289737.0,,tushare_legacy_get_k_data,19.45,20.206,0,0.0,-0.008722421754745913,-0.0,0.9029878121951447,1.1398230088495565,0.13069291288658236,0.20916905444126155
000776.SZ,20260316,19.32,19.35,18.96,19.07,19.32,-0.25,-1.2939958592132503,390596.0,,tushare_legacy_get_k_data,19.386,20.06866666666667,0,0.0,-0.012939958592132483,-0.0,0.9029878121951447,1.1250737463126834,0.13069291288658236,0.2194023741301685
000776.SZ,20260317,19.11,20.08,19.11,19.53,19.07,0.4600000000000008,2.4121657052962813,909683.0,,tushare_legacy_get_k_data,19.387999999999998,19.971333333333334,0,0.0,0.024121657052962764,0.0,0.9029878121951447,1.15221238938053,0.13069291288658236,0.2005730659025795
000776.SZ,20260318,19.52,19.54,19.26,19.47,19.53,-0.0600000000000022,-0.3072196620583833,390468.0,,tushare_legacy_get_k_data,19.375999999999998,19.875333333333337,0,0.0,-0.003072196620583889,-0.0,0.9029878121951447,1.1486725663716804,0.13069291288658236,0.2030290626279173
000776.SZ,20260319,19.29,19.33,19.03,19.11,19.47,-0.3599999999999994,-1.848998459167948,365401.0,,tushare_legacy_get_k_data,19.3,19.762,0,0.0,-0.018489984591679498,-0.0,0.9029878121951447,1.127433628318583,0.13069291288658236,0.21776504297994337
000776.SZ,20260320,19.2,19.33,19.06,19.06,19.11,-0.0500000000000007,-0.2616431187859797,330911.0,,tushare_legacy_get_k_data,19.247999999999998,19.64333333333333,0,0.0,-0.0026164311878598134,-0.0,0.9029878121951447,1.1244837758112083,0.13069291288658236,0.2198117069177249
000776.SZ,20260323,18.7,18.76,18.11,18.26,19.06,-0.7999999999999972,-4.1972717733473095,561612.0,,tushare_legacy_get_k_data,19.086000000000002,19.482666666666663,0,0.0,-0.04197271773347311,-0.0,0.9029878121951447,1.0772861356932144,0.13069291288658236,0.2525583299222275
000776.SZ,20260324,18.5,18.67,18.22,18.36,18.26,0.0999999999999978,0.5476451259583672,403232.0,,tushare_legacy_get_k_data,18.852,19.338,0,0.0,0.005476451259583737,0.0,0.9029878121951447,1.0831858407079635,0.13069291288658236,0.24846500204666466
000776.SZ,20260325,18.4,18.77,18.35,18.65,18.36,0.2899999999999991,1.5795206971677516,348904.0,,tushare_legacy_get_k_data,18.688,19.25,0,0.0,0.015795206971677578,0.0,0.9029878121951447,1.1002949852507364,0.13069291288658236,0.23659435120753247
000776.SZ,20260326,18.6,18.61,18.03,18.12,18.65,-0.5299999999999976,-2.8418230563002553,408747.0,,tushare_legacy_get_k_data,18.490000000000002,19.130000000000003,0,0.0,-0.028418230563002522,-0.0,0.9029878121951447,1.0690265486725656,0.13069291288658236,0.2582889889480152
000776.SZ,20260327,18.0,18.35,17.96,18.29,18.12,0.1699999999999981,0.9381898454746034,271846.0,,tushare_legacy_get_k_data,18.336000000000002,19.011333333333333,0,0.0,0.009381898454746018,0.0,0.9029878121951447,1.0790560471976391,0.13069291288658236,0.25133033155955864
000776.SZ,20260330,18.01,18.24,18.0,18.18,18.29,-0.1099999999999994,-0.6014215418261314,253510.0,,tushare_legacy_get_k_data,18.32,18.930666666666664,0,0.0,-0.006014215418261304,-0.0,0.9029878121951447,1.072566371681415,0.13069291288658236,0.25583299222267764
000776.SZ,20260331,18.22,18.46,17.96,17.96,18.18,-0.2199999999999988,-1.2101210121012038,395443.0,,tushare_legacy_get_k_data,18.24,18.826666666666664,0,0.0,-0.012101210121012063,-0.0,0.9029878121951447,1.0595870206489668,0.13069291288658236,0.26483831354891585
000776.SZ,20260401,18.31,18.58,18.17,18.43,17.96,0.4699999999999988,2.6169265033407507,412208.0,,tushare_legacy_get_k_data,18.196,18.753333333333334,0,0.0,0.02616926503340755,0.0,0.9029878121951447,1.0873156342182884,0.13069291288658236,0.24559967253377046
000776.SZ,20260402,18.34,18.34,17.82,17.99,18.43,-0.4400000000000013,-2.38741182854043,454844.0,,tushare_legacy_get_k_data,18.169999999999998,18.653333333333332,0,0.0,-0.02387411828540431,-0.0,0.9029878121951447,1.0613569321533916,0.13069291288658236,0.263610315186247
000776.SZ,20260403,17.99,18.09,17.83,17.84,17.99,-0.1499999999999985,-0.8337965536409038,232662.0,,tushare_legacy_get_k_data,18.080000000000002,18.55466666666667,0,0.0,-0.008337965536409087,-0.0,0.9029878121951447,1.0525073746312676,0.13069291288658236,0.26975030699959124
000776.SZ,20260407,17.82,17.88,17.66,17.75,17.84,-0.0899999999999998,-0.5044843049327347,234795.0,,tushare_legacy_get_k_data,17.994,18.466666666666665,0,0.0,-0.005044843049327397,-0.0,0.9029878121951447,1.0471976401179932,0.13069291288658236,0.2734343020875979
000776.SZ,20260408,18.21,18.63,18.16,18.61,17.75,0.8599999999999994,4.845070422535208,655628.0,,tushare_legacy_get_k_data,18.124,18.40533333333333,0,0.0,0.04845070422535214,0.0,0.9029878121951447,1.0979351032448368,0.13069291288658236,0.2382316823577576
000776.SZ,20260409,18.4,18.43,18.1,18.14,18.61,-0.4699999999999988,-2.5255239118753297,389005.0,,tushare_legacy_get_k_data,18.066,18.316666666666666,0,0.0,-0.02525523911875327,-0.0,0.9029878121951447,1.0702064896755155,0.13069291288658236,0.25747032337290277
000776.SZ,20260410,18.78,19.36,18.69,18.87,18.14,0.7300000000000004,4.0242557883131225,895050.0,,tushare_legacy_get_k_data,18.242,18.300666666666665,0,0.0,0.040242557883131136,0.0,0.9029878121951447,1.113274336283185,0.13069291288658236,0.22758902988129415
000776.SZ,20260413,18.67,19.53,18.6,19.37,18.87,0.5,2.649708532061473,827024.0,,tushare_legacy_get_k_data,18.548000000000002,18.32133333333333,1,0.0,0.02649708532061479,0.0,0.9029878121951447,1.1427728613569312,0.13069291288658236,0.20712239050348003
000776.SZ,20260414,19.5,19.89,19.39,19.63,19.37,0.259999999999998,1.3422818791946205,914836.0,,tushare_legacy_get_k_data,18.924,18.412666666666667,0,1.0,0.01342281879194629,0.01342281879194629,0.9151084539695762,1.1581120943952792,0.11902436138170425,0.19647973802701668
000776.SZ,20260415,19.62,20.18,19.61,19.86,19.63,0.2300000000000004,1.1716760061130944,853765.0,,tushare_legacy_get_k_data,19.174,18.512666666666668,0,1.0,0.011716760061130982,0.011716760061130982,0.9258305601546503,1.1716814159292026,0.10870218120431208,0.18706508391322207
000776.SZ,20260416,19.85,20.13,19.77,19.88,19.86,0.0199999999999995,0.1007049345417904,543745.0,,tushare_legacy_get_k_data,19.522,18.59466666666667,0,1.0,0.001007049345417954,0.001007049345417954,0.926762917214222,1.1728613569321524,0.10780460031932138,0.18624641833810962
000776.SZ,20260417,19.84,20.24,19.76,20.11,19.88,0.2300000000000004,1.1569416498993983,633320.0,,tushare_legacy_get_k_data,19.77,18.72733333333333,0,1.0,0.0115694164989939,0.0115694164989939,0.937485023399296,1.1864306784660756,0.0974824201419292,0.17683176422431512
000776.SZ,20260420,20.08,20.23,19.9,20.13,20.11,0.0199999999999995,0.0994530084535036,480721.0,,tushare_legacy_get_k_data,19.921999999999997,18.85,0,1.0,0.0009945300845350946,0.0009945300845350946,0.9384173804588677,1.1876106194690255,0.0965848392569385,0.17601309864920256
000776.SZ,20260421,20.03,20.05,19.88,19.88,20.13,-0.25,-1.2419274714356685,347062.0,,tushare_legacy_get_k_data,19.971999999999998,18.963333333333335,0,1.0,-0.012419274714356665,-0.012419274714356665,0.9267629172142221,1.1728613569321524,0.10780460031932126,0.18624641833810962
000776.SZ,20260422,19.88,20.64,19.84,20.39,19.88,0.5100000000000016,2.5653923541247567,663947.0,,tushare_legacy_get_k_data,20.077999999999996,19.125333333333334,0,1.0,0.025653923541247625,0.025653923541247625,0.9505380222332993,1.2029498525073739,0.08491628775206028,0.165370446172739
000776.SZ,20260423,20.31,20.59,20.12,20.32,20.39,-0.0700000000000002,-0.3433055419323211,546758.0,,tushare_legacy_get_k_data,20.166,19.25133333333333,0,1.0,-0.003433055419323261,-0.003433055419323261,0.9472747725247984,1.1988200589970492,0.08805782084952751,0.16823577568563308
000776.SZ,20260424,20.15,20.28,19.61,19.86,20.32,-0.4600000000000008,-2.2637795275590595,576371.0,,tushare_legacy_get_k_data,20.116,19.375999999999998,0,1.0,-0.022637795275590622,-0.022637795275590622,0.9258305601546504,1.1716814159292026,0.10870218120431197,0.18706508391322207
000776.SZ,20260427,19.95,20.38,19.83,19.9,19.86,0.0399999999999991,0.2014098690835808,777049.0,,tushare_legacy_get_k_data,20.07,19.513333333333332,0,1.0,0.002014098690835908,0.002014098690835908,0.9276952742737937,1.1740412979351025,0.10690701943433067,0.18542775276299683
000776.SZ,20260428,21.01,21.46,20.51,21.1,19.9,1.2000000000000028,6.03015075376886,1677400.0,,tushare_legacy_get_k_data,20.314,19.736666666666668,0,1.0,0.06030150753768848,0.06030150753768848,0.9836366978480929,1.2448377581120937,0.05305216633489318,0.13630781825624283
000776.SZ,20260429,21.09,21.35,20.88,21.28,21.1,0.1799999999999997,0.8530805687203777,907455.0,,tushare_legacy_get_k_data,20.492,19.914666666666665,0,1.0,0.008530805687203769,0.008530805687203769,0.9920279113842377,1.2554572271386424,0.04497393836997765,0.12893982808022975
000776.SZ,20260430,21.25,21.73,21.13,21.23,21.28,-0.0500000000000007,-0.2349624060150409,691752.0,,tushare_legacy_get_k_data,20.674,20.12066666666667,0,1.0,-0.0023496240601503793,-0.0023496240601503793,0.9896970187353086,1.2525073746312678,0.04721789058245429,0.13098649201801105
000776.SZ,20260506,21.12,21.49,21.08,21.18,21.23,-0.0500000000000007,-0.2355157795572336,824306.0,,tushare_legacy_get_k_data,20.938,20.27466666666667,0,1.0,-0.0023551577955723824,-0.0023551577955723824,0.9873661260863794,1.249557522123893,0.04946184279493082,0.13303315595579257
000776.SZ,20260507,21.3,21.38,20.82,21.17,21.18,-0.009999999999998,-0.0472143531633522,630771.0,,tushare_legacy_get_k_data,21.192,20.39466666666667,0,1.0,-0.00047214353163349543,-0.00047214353163349543,0.9868999475565937,1.2489675516224183,0.04991063323742606,0.13344248874334874
000776.SZ,20260508,21.04,21.17,20.85,20.96,21.17,-0.2100000000000008,-0.9919697685403912,453346.0,,tushare_legacy_get_k_data,21.164,20.483333333333334,0,1.0,-0.009919697685403905,-0.009919697685403905,0.9771101984310914,1.236578171091445,0.05933523252982753,0.14203847728203067
000776.SZ,20260511,20.41,21.16,20.1,21.03,20.96,0.0700000000000002,0.3339694656488563,1093994.0,,tushare_legacy_get_k_data,21.114,20.56133333333333,0,1.0,0.0033396946564885344,0.0033396946564885344,0.9803734481395922,1.2407079646017694,0.05619369943236041,0.1391731477691367
000776.SZ,20260512,20.96,21.19,20.85,21.03,21.03,0.0,0.0,543846.0,,tushare_legacy_get_k_data,21.074,20.637999999999998,0,1.0,0.0,0.0,0.9803734481395922,1.2407079646017694,0.05619369943236041,0.1391731477691367
000776.SZ,20260513,20.98,21.05,20.61,20.85,21.03,-0.1799999999999997,-0.8559201141226805,439636.0,,tushare_legacy_get_k_data,21.008000000000003,20.68733333333334,0,1.0,-0.008559201141226769,-0.008559201141226769,0.9719822346034473,1.2300884955752207,0.06427192739727594,0.14654113794514978
000776.SZ,20260514,20.85,20.94,20.31,20.35,20.85,-0.5,-2.3980815347721824,411711.0,,tushare_legacy_get_k_data,20.844,20.701999999999998,0,1.0,-0.023980815347721784,-0.023980815347721784,0.9486733081141561,1.2005899705014744,0.08671144952204146,0.1670077773229639
000776.SZ,20260515,20.4,20.45,19.76,19.94,20.35,-0.4100000000000001,-2.014742014742015,422708.0,,tushare_legacy_get_k_data,20.64,20.706,-1,1.0,-0.020147420147420103,-0.020147420147420103,0.9295599883929372,1.1764011799410026,0.10511185766434927,0.18379042161277148
000776.SZ,20260518,19.7,19.92,19.53,19.67,19.94,-0.2699999999999996,-1.354062186559677,375990.0,,tushare_legacy_get_k_data,20.368000000000002,20.658,0,0.0,-0.013540621865596791,-0.0,0.9295599883929372,1.1604719764011795,0.10511185766434927,0.19484240687679122
000776.SZ,20260519,19.64,19.73,19.0,19.51,19.67,-0.1600000000000001,-0.8134214539908498,698645.0,,tushare_legacy_get_k_data,20.064,20.604,0,0.0,-0.00813421453990848,-0.0,0.9295599883929372,1.1510324483775807,0.10511185766434927,0.20139173147769174
000776.SZ,20260520,19.56,19.63,19.21,19.43,19.51,-0.0800000000000018,-0.4100461301896558,315173.0,,tushare_legacy_get_k_data,19.78,20.575333333333333,0,0.0,-0.004100461301896563,-0.0,0.9295599883929372,1.1463126843657812,0.10511185766434927,0.204666393778142
000776.SZ,20260521,19.6,20.3,19.32,19.32,19.43,-0.1099999999999994,-0.5661348430262452,847655.0,,tushare_legacy_get_k_data,19.574,20.53666666666667,0,0.0,-0.005661348430262447,-0.0,0.9295599883929372,1.139823008849557,0.10511185766434927,0.20916905444126122
000776.SZ,20260522,19.65,19.66,18.91,19.05,19.32,-0.2699999999999996,-1.3975155279503084,530072.0,,tushare_legacy_get_k_data,19.396,20.4,0,0.0,-0.013975155279503104,-0.0,0.9295599883929372,1.1238938053097338,0.10511185766434927,0.22022103970528095
000776.SZ,20260525,19.15,19.23,18.82,19.0,19.05,-0.0500000000000007,-0.2624671916010536,417385.0,,tushare_legacy_get_k_data,19.262,20.248,0,0.0,-0.002624671916010568,-0.0,0.9295599883929372,1.120943952802359,0.10511185766434927,0.22226770364306248
000776.SZ,20260526,18.86,19.63,18.81,19.15,19.0,0.1499999999999985,0.7894736842105189,789560.0,,tushare_legacy_get_k_data,19.189999999999998,20.109333333333332,0,0.0,0.007894736842105177,0.0,0.9295599883929372,1.1297935103244827,0.10511185766434927,0.21612771182971835
000776.SZ,20260527,19.0,19.39,18.6,18.87,19.15,-0.2799999999999976,-1.4621409921670891,578685.0,,tushare_legacy_get_k_data,19.078,19.955333333333332,0,0.0,-0.014621409921670936,-0.0,0.9295599883929372,1.113274336283185,0.10511185766434927,0.22758902988129415
000776.SZ,20260528,18.88,18.93,18.38,18.55,18.87,-0.3200000000000003,-1.6958134605193445,468688.0,,tushare_legacy_get_k_data,18.924,19.780666666666665,0,0.0,-0.016958134605193464,-0.0,0.9295599883929372,1.0943952802359873,0.10511185766434927,0.24068767908309519
000776.SZ,20260529,18.59,19.26,18.54,18.89,18.55,0.3399999999999998,1.8328840970350395,875927.0,,tushare_legacy_get_k_data,18.892000000000003,19.642666666666667,0,0.0,0.01832884097035037,0.0,0.9295599883929372,1.1144542772861348,0.10511185766434927,0.22677036430618158
000776.SZ,20260601,18.9,19.38,18.68,19.0,18.89,0.1099999999999994,0.5823186871360477,769428.0,,tushare_legacy_get_k_data,18.892000000000003,19.507333333333335,0,0.0,0.0058231868713605195,0.0,0.9295599883929372,1.120943952802359,0.10511185766434927,0.22226770364306248
000776.SZ,20260602,18.93,19.19,18.66,18.99,19.0,-0.0100000000000015,-0.0526315789473766,687816.0,,tushare_legacy_get_k_data,18.86,19.371333333333332,0,0.0,-0.0005263157894738191,-0.0,0.9295599883929372,1.120353982300884,0.10511185766434927,0.22267703643061887
000776.SZ,20260603,18.99,19.43,18.76,19.28,18.99,0.2900000000000027,1.527119536598224,821458.0,,tushare_legacy_get_k_data,18.942,19.266666666666666,0,0.0,0.015271195365982315,0.0,0.9295599883929372,1.137463126843657,0.10511185766434927,0.21080638559148646
000776.SZ,20260604,19.21,19.54,18.93,19.15,19.28,-0.1300000000000025,-0.6742738589211751,564761.0,,tushare_legacy_get_k_data,19.061999999999998,19.186666666666667,0,0.0,-0.006742738589211705,-0.0,0.9295599883929372,1.129793510324483,0.10511185766434927,0.21612771182971813
000776.SZ,20260605,19.17,19.59,18.75,18.81,19.15,-0.3399999999999998,-1.7754569190600515,789893.0,,tushare_legacy_get_k_data,19.046,19.111333333333334,0,0.0,-0.017754569190600478,-0.0,0.9295599883929372,1.1097345132743355,0.10511185766434927,0.23004502660663173
000776.SZ,20260608,18.5,19.05,18.5,18.65,18.81,-0.1600000000000001,-0.8506113769271672,682673.0,,tushare_legacy_get_k_data,18.976,19.043333333333333,0,0.0,-0.008506113769271684,-0.0,0.9295599883929372,1.1002949852507367,0.10511185766434927,0.23659435120753236
000776.SZ,20260609,18.78,18.84,18.47,18.67,18.65,0.0200000000000031,0.10723860589814,375698.0,,tushare_legacy_get_k_data,18.912,18.987333333333332,0,0.0,0.0010723860589814116,0.0,0.9295599883929372,1.1014749262536867,0.10511185766434927,0.23577568563241957
000776.SZ,20260610,18.57,19.17,18.51,19.06,18.67,0.389999999999997,2.0889126941617406,720209.0,,tushare_legacy_get_k_data,18.868,18.962666666666667,0,0.0,0.020889126941617375,0.0,0.9295599883929372,1.1244837758112085,0.10511185766434927,0.21981170691772478
000776.SZ,20260611,19.0,19.56,18.81,19.15,19.06,0.0899999999999998,0.4721930745015732,692817.0,,tushare_legacy_get_k_data,18.868000000000002,18.95133333333333,0,0.0,0.004721930745015701,0.0,0.9295599883929372,1.1297935103244827,0.10511185766434927,0.21612771182971835
000776.SZ,20260612,19.15,20.27,19.09,20.08,19.15,0.9299999999999996,4.85639686684073,1253574.0,,tushare_legacy_get_k_data,19.122,19.02,1,0.0,0.0485639686684074,0.0,0.9295599883929372,1.184660766961651,0.10511185766434927,0.17805976258698397
000776.SZ,20260615,20.1,21.5,20.1,20.83,20.08,0.75,3.735059760956175,1365126.0,,tushare_legacy_get_k_data,19.558,19.142,0,1.0,0.03735059760956183,0.03735059760956183,0.9642796094733508,1.2289085545722704,0.07168725075440197,0.14735980352026268
000776.SZ,20260616,20.81,21.55,20.68,21.5,20.83,0.6700000000000017,3.2165146423427835,1159188.0,,tushare_legacy_get_k_data,20.124000000000002,19.29866666666667,0,1.0,0.032165146423427826,0.032165146423427826,0.9952958043051869,1.2684365781710905,0.04182793524818251,0.11993450675399175
000776.SZ,20260617,21.49,21.7,21.25,21.42,21.5,-0.0799999999999983,-0.372093023255806,711954.0,,tushare_legacy_get_k_data,20.596,19.468666666666667,0,1.0,-0.0037209302325580396,-0.0037209302325580396,0.9915923780566096,1.2637168141592912,0.045393226651910035,0.1232091690544419
000776.SZ,20260618,21.31,21.59,20.6,20.64,21.42,-0.7800000000000011,-3.6414565826330585,1040995.0,,tushare_legacy_get_k_data,20.894,19.608,0,1.0,-0.036414565826330625,-0.036414565826330625,0.9554839721329794,1.2176991150442469,0.08015481783825518,0.15513712648383204
000776.SZ,20260622,20.76,22.7,20.56,22.7,20.64,2.0599999999999987,9.980620155038752,1948458.0,,tushare_legacy_get_k_data,21.418,19.862000000000002,0,1.0,0.09980620155038755,0.09980620155038755,1.0508471980338485,1.3392330383480815,0.0,0.07081457224723775
000776.SZ,20260623,23.5,24.12,23.15,23.32,22.7,0.620000000000001,2.731277533039652,2981827.0,,tushare_legacy_get_k_data,21.916,20.15,0,1.0,0.027312775330396555,0.027312775330396555,1.0795487514603237,1.375811209439527,0.0,0.04543593941874824
000776.SZ,20260624,23.17,23.67,22.42,22.66,23.32,-0.6600000000000001,-2.8301886792452833,1977817.0,,tushare_legacy_get_k_data,22.148,20.39466666666667,0,1.0,-0.028301886792452824,-0.028301886792452824,1.0489954849095597,1.3368731563421818,0.028301886792452935,0.07245190339746288
000776.SZ,20260625,22.55,23.62,22.25,23.14,22.66,0.4800000000000004,2.11827007943513,1898342.0,,tushare_legacy_get_k_data,22.491999999999997,20.651999999999997,0,1.0,0.02118270079435125,0.02118270079435125,1.0712160424010244,1.3651917404129783,0.00771869639794176,0.05280392959476132
000776.SZ,20260626,23.02,23.52,22.22,22.35,23.14,-0.7899999999999991,-3.4140017286084663,1271465.0,,tushare_legacy_get_k_data,22.834,20.865333333333336,0,1.0,-0.03414001728608462,-0.03414001728608462,1.0346447081963224,1.3185840707964593,0.04159519725557448,0.08514121981170752
000776.SZ,20260629,22.46,23.86,22.46,23.26,22.35,0.91,4.0715883668903805,1398661.0,,tushare_legacy_get_k_data,22.945999999999998,21.162,0,1.0,0.040715883668903885,0.040715883668903885,1.0767711817738908,1.3722713864306777,0.002572898799313772,0.04789193614408571
000776.SZ,20260630,23.14,24.0,23.14,23.4,23.26,0.139999999999997,0.6018916595012769,1162439.0,,tushare_legacy_get_k_data,22.962,21.478666666666665,0,1.0,0.006018916595012858,0.006018916595012858,1.0832521777089013,1.3805309734513267,0.0,0.04216127711829776
000776.SZ,20260701,23.38,25.43,23.05,24.86,23.4,1.4600000000000009,6.239316239316244,1946514.0,,tushare_legacy_get_k_data,23.402,21.891333333333332,0,1.0,0.062393162393162394,0.062393162393162394,1.1508397067454395,1.466666666666666,0.0,0.0
000776.SZ,20260702,24.59,24.9,23.69,23.78,24.86,-1.0799999999999983,-4.344328238133541,1312368.0,,tushare_legacy_get_k_data,23.53,22.206000000000003,0,1.0,-0.043443282381335435,-0.043443282381335435,1.100843452389644,1.402949852507374,0.043443282381335546,0.043443282381335435
000776.SZ,20260703,23.92,24.16,23.3,23.72,23.78,-0.0600000000000022,-0.2523128679562753,933001.0,,tushare_legacy_get_k_data,23.804,22.51066666666667,0,1.0,-0.002523128679562725,-0.002523128679562725,1.0980658827032108,1.3994100294985243,0.04585679806918752,0.04585679806918741
